taxa_name	pectoral_fin	pectoral_fin_inferred	pectoral_fin_propagated
Paraliparis_hubbsi	1	1	1
Paraliparis_kocki	1	1	1
Paraliparis_wildi	1	1	1
Paraliparis_mandibularis	1	1	1
Paraliparis_liparinus	1	1	1
Paraliparis_diploprora	1	1	1
Paraliparis_fimbriatus	1	1	1
Paraliparis_stehmanni	1	1	1
Paraliparis_bullacephalus	1	1	1
Paraliparis_ater	1	1	1
Paraliparis_badius	1	1	1
Paraliparis_holomelas	1	1	1
Paraliparis_entochloris	1	1	1
Paraliparis_mento	1	1	1
Paraliparis_membranaceus	1	1	1
Paraliparis_paucidens	1	1	1
Paraliparis_leobergi	1	1	1
Paraliparis_charcoti	1	1	1
Paraliparis_dactylosus	1	1	1
Paraliparis_cephalus	1	1	1
Paraliparis_auriculatus	1	1	1
Paraliparis_somovi	1	1	1
Paraliparis_challengeri	1	1	1
Paraliparis_albeolus	1	1	1
Paraliparis_albescens	1	1	1
Paraliparis_brunneocaudatus	1	1	1
Paraliparis_balgueriasi	1	1	1
Paraliparis_labiatus	1	1	1
Paraliparis_brunneus	1	1	1
Paraliparis_obliquosus	1	1	1
Paraliparis_merodontus	1	1	1
Paraliparis_carlbondi	1	1	1
Paraliparis_obtusirostris	1	1	1
Paraliparis_lasti	1	1	1
Paraliparis_fuscolingua	1	1	1
Paraliparis_monoporus	1	1	1
Paraliparis_infeliciter	1	1	1
Paraliparis_retrodorsalis	1	1	1
Paraliparis_dactyloides	1	1	1
Paraliparis_abyssorum	1	1	1
Paraliparis_tasmaniensis	1	1	1
Paraliparis_tetrapteryx	1	1	1
Paraliparis_macrocephalus	1	1	1
Paraliparis_angustifrons	1	1	1
Paraliparis_aspersus	1	1	1
Paraliparis_nigellus	1	1	1
Paraliparis_leucogaster	1	1	1
Paraliparis_coracinus	1	1	1
Paraliparis_ulochir	1	1	1
Paraliparis_acutidens	1	1	1
Paraliparis_bipolaris	1	1	1
Paraliparis_dipterus	1	1	1
Paraliparis_operculosus	1	1	1
Paraliparis_rossi	1	1	1
Paraliparis_piceus	1	1	1
Paraliparis_eastmani	1	1	1
Paraliparis_trunovi	1	1	1
Paraliparis_cerasinus	1	1	1
Paraliparis_dewitti	1	1	1
Paraliparis_calidus	1	1	1
Paraliparis_mexicanus	1	1	1
Paraliparis_murieli	1	1	1
Paraliparis_orcadensis	1	1	1
Paraliparis_porcus	1	1	1
Paraliparis_trilobodon	1	1	1
Paraliparis_hystrix	1	1	1
Paraliparis_attenuatus	1	1	1
Paraliparis_csiroi	1	1	1
Paraliparis_adustus	1	1	1
Paraliparis_molinai	1	1	1
Paraliparis_deani	1	1	1
Paraliparis_duhameli	1	1	1
Paraliparis_nassarum	1	1	1
Paraliparis_plagiostomus	1	1	1
Paraliparis_debueni	1	1	1
Paraliparis_costatus	1	1	1
Paraliparis_anthracinus	1	1	1
Paraliparis_avellaneus	1	1	1
Paraliparis_grandis	1	1	1
Paraliparis_hobarti	1	1	1
Paraliparis_gracilis	1	1	1
Paraliparis_rosaceus	1	1	1
Paraliparis_pectoralis	1	1	1
Paraliparis_andriashevi	1	1	1
Paraliparis_eltanini	1	1	1
Paraliparis_latifrons	1	1	1
Paraliparis_atrolabiatus	1	1	1
Paraliparis_impariporus	1	1	1
Paraliparis_megalopus	1	1	1
Paraliparis_gomoni	1	1	1
Paraliparis_galapagosensis	1	1	1
Paraliparis_meridionalis	1	1	1
Paraliparis_vaillanti	1	1	1
Paraliparis_melanobranchus	1	1	1
Paraliparis_wolffi	1	1	1
Paraliparis_australis	1	1	1
Paraliparis_tompkinsae	1	1	1
Paraliparis_devriesi	1	1	1
Paraliparis_leucoglossus	1	1	1
Paraliparis_kreffti	1	1	1
Paraliparis_australiensis	1	1	1
Paraliparis_delphis	1	1	1
Paraliparis_edwardsi	1	1	1
Erimystax_insignis	1	2	1
Erimystax_harryi	1	2	1
Erimystax_x-punctatus	1	2	1
Erimystax_cahni	1	2	1
Erimystax_dissimilis	1	2	1
Muraenichthys_malabonensis	0	0	1
Muraenichthys_sibogae	0	0	1
Muraenichthys_schultzei	0	0	1
Muraenichthys_thompsoni	0	0	1
Muraenichthys_philippinensis	0	0	1
Muraenichthys_macrostomus	0	0	1
Muraenichthys_gymnopterus	0	0	1
Paracheilinus_walton	1	2	1
Paracheilinus_angulatus	1	2	1
Paracheilinus_carpenteri	1	2	1
Paracheilinus_mccoskeri	1	2	1
Paracheilinus_nursalim	1	2	1
Paracheilinus_hemitaeniatus	1	2	1
Paracheilinus_piscilineatus	1	2	1
Paracheilinus_filamentosus	1	2	1
Paracheilinus_octotaenia	1	2	1
Paracheilinus_cyaneus	1	2	1
Paracheilinus_attenuatus	1	2	1
Paracheilinus_togeanensis	1	2	1
Paracheilinus_rubricaudalis	1	2	1
Paracheilinus_lineopunctatus	1	2	1
Paracheilinus_flavianalis	1	2	1
Paracheilinus_bellae	1	2	1
Aetapcus_maculatus	1	1	1
Monodactylus_falciformis	1	1	1
Monodactylus_kottelati	1	1	1
Monodactylus_argenteus	1	1	1
Monodactylus_sebae	1	1	1
Lindbergichthys_mizops	1	2	1
Cryothenia_peninsulae	1	2	1
Cryothenia_amphitreta	1	2	1
Symphodus_ocellaris	1	2	1
Symphodus_rostratus	1	2	1
Symphodus_tinca	1	2	1
Symphodus_melanocercus	1	2	1
Symphodus_doderleini	1	2	1
Symphodus_ocellatus	1	2	1
Symphodus_mediterraneus	1	2	1
Symphodus_bailloni	1	2	1
Symphodus_cinereus	1	2	1
Symphodus_melops	1	2	1
Symphodus_roissali	1	2	1
Ancharius_griseus	1	2	1
Ancharius_fuscus	1	2	1
Notothenia_angustata	1	2	1
Notothenia_microlepidota	1	2	1
Notothenia_neglecta	1	2	1
Onuxodon_parvibrachium	1	1	1
Onuxodon_fowleri	1	1	1
Onuxodon_margaritiferae	1	1	1
Eleginops_maclovinus	1	2	1
Caulophryne_jordani	1	1	1
Caulophryne_bacescui	1	1	1
Caulophryne_pelagica	1	1	1
Caulophryne_polynema	1	1	1
Caulophryne_pietschi	1	1	1
Pseudoplesiops_wassi	1	1	1
Pseudoplesiops_annae	1	1	1
Pseudoplesiops_typus	1	1	1
Pseudoplesiops_immaculatus	1	1	1
Pseudoplesiops_howensis	1	1	1
Pseudoplesiops_rosae	1	1	1
Pseudoplesiops_occidentalis	1	1	1
Pseudoplesiops_collare	1	1	1
Pseudoplesiops_revellei	1	1	1
Atopodontus_adriaensi	1	2	1
Eremichthys_acros	1	2	1
Bulbonaricus_brucei	0	0	1
Bulbonaricus_brauni	0	0	1
Bulbonaricus_davaoensis	0	0	1
Blennodesmus_scapularis	1	1	1
Kaupichthys_nuchalis	1	1	1
Kaupichthys_hyoproroides	1	1	1
Kaupichthys_diodontus	1	1	1
Kaupichthys_atronasus	1	1	1
Kaupichthys_japonicus	1	1	1
Kaupichthys_brachychirus	1	1	1
Paraconger_macrops	1	1	1
Paraconger_guianensis	1	1	1
Paraconger_notialis	1	1	1
Paraconger_caudilimbatus	1	1	1
Paraconger_similis	1	1	1
Paraconger_ophichthys	1	1	1
Paraconger_californiensis	1	1	1
Patagonotothen_guntheri	1	2	1
Patagonotothen_elegans	1	2	1
Patagonotothen_brevicauda	1	2	1
Patagonotothen_wiltoni	1	2	1
Patagonotothen_squamiceps	1	2	1
Patagonotothen_sima	1	2	1
Patagonotothen_tessellata	1	2	1
Patagonotothen_cornucola	1	2	1
Patagonotothen_longipes	1	2	1
Patagonotothen_kreffti	1	2	1
Patagonotothen_thompsoni	1	2	1
Patagonotothen_jordani	1	2	1
Patagonotothen_occidentalis	1	2	1
Patagonotothen_shagensis	1	2	1
Gorgasia_thamani	0	0	1
Gorgasia_inferomaculata	0	0	1
Gorgasia_maculata	0	0	1
Gorgasia_cotroneii	0	0	1
Gorgasia_naeocepaea	0	0	1
Gorgasia_galzini	0	0	1
Gorgasia_japonica	0	0	1
Gorgasia_punctata	0	0	1
Gorgasia_barnesi	0	0	1
Gorgasia_taiwanensis	0	0	1
Gorgasia_hawaiiensis	0	0	1
Gorgasia_preclara	0	0	1
Gorgasia_sillneri	0	0	1
Gorgasia_klausewitzi	0	0	1
Tribolodon_ezoe	1	2	1
Tribolodon_brandtii	1	2	1
Tribolodon_sachalinensis	1	2	1
Tribolodon_nakamurai	1	2	1
Tribolodon_hakonensis	1	2	1
Franciscodoras_marmoratus	1	2	1
Margariscus_nachtriebi	1	2	1
Margariscus_margarita	1	2	1
Bunocephalus_sp._(Mo_1991)	1	2	1
Bunocephalus_sp._(de_Pinna_1996)	1	2	1
Bunocephalus_sp._1_(Chen_1994)	1	2	1
Bunocephalus_sp._3_(Chen_1994)	1	2	1
Bunocephalus_n._sp._2_(Friel_1994)	1	2	1
Bunocephalus_n._sp._4_(Friel_1994)	1	2	1
Bunocephalus_n._sp._5_(Friel_1994)	1	2	1
Bunocephalus_sp._(Fink_and_Fink_1981)	1	2	1
Bunocephalus_n._sp._3_(Friel_1994)	1	2	1
Bunocephalus_sp._(Friel_1994)	1	2	1
Bunocephalus_sp._(de_Pinna_1993)	1	2	1
Bunocephalus_n._sp._1_(Friel_1994)	1	2	1
Bunocephalus_sp._2_(Chen_1994)	1	2	1
Bunocephalus_cf._knerii_(Friel_1994)	1	2	1
Dissostichus_eleginoides	1	2	1
Centrolabrus_exoletus	1	2	1
Centrolabrus_trutta	1	2	1
Centrolabrus_caeruleus	1	2	1
Natalichthys_ori	1	1	1
Natalichthys_leptus	1	1	1
Natalichthys_sam	1	1	1
Doratonotus_megalepis	1	2	1
Cirrhilabrus_pylei	1	2	1
Cirrhilabrus_condei	1	2	1
Cirrhilabrus_lineatus	1	2	1
Cirrhilabrus_solorensis	1	2	1
Cirrhilabrus_balteatus	1	2	1
Cirrhilabrus_melanomarginatus	1	2	1
Cirrhilabrus_luteovittatus	1	2	1
Cirrhilabrus_marjorie	1	2	1
Cirrhilabrus_rhomboidalis	1	2	1
Cirrhilabrus_roseafascia	1	2	1
Cirrhilabrus_lanceolatus	1	2	1
Cirrhilabrus_walshi	1	2	1
Cirrhilabrus_bathyphilus	1	2	1
Cirrhilabrus_randalli	1	2	1
Cirrhilabrus_rubrisquamis	1	2	1
Cirrhilabrus_laboutei	1	2	1
Cirrhilabrus_tonozukai	1	2	1
Cirrhilabrus_cyanopleura	1	2	1
Cirrhilabrus_temminckii	1	2	1
Cirrhilabrus_exquisitus	1	2	1
Cirrhilabrus_punctatus	1	2	1
Cirrhilabrus_scottorum	1	2	1
Cirrhilabrus_rubriventralis	1	2	1
Cirrhilabrus_beauperryi	1	2	1
Cirrhilabrus_rubrimarginatus	1	2	1
Cirrhilabrus_flavidorsalis	1	2	1
Cirrhilabrus_joanallenae	1	2	1
Cirrhilabrus_katoi	1	2	1
Cirrhilabrus_morrisoni	1	2	1
Cirrhilabrus_blatteus	1	2	1
Cirrhilabrus_aurantidorsalis	1	2	1
Cirrhilabrus_earlei	1	2	1
Cirrhilabrus_adornatus	1	2	1
Cirrhilabrus_rubripinnis	1	2	1
Cirrhilabrus_claire	1	2	1
Cirrhilabrus_katherinae	1	2	1
Cirrhilabrus_ryukyuensis	1	2	1
Cirrhilabrus_filamentosus	1	2	1
Cirrhilabrus_johnsoni	1	2	1
Cirrhilabrus_sanguineus	1	2	1
Cirrhilabrus_lunatus	1	2	1
Cirrhilabrus_walindi	1	2	1
Cirrhilabrus_cenderawasih	1	2	1
Cirrhilabrus_brunneus	1	2	1
Cirrhilabrus_jordani	1	2	1
Cirrhilabrus_naokoae	1	2	1
Cirrhilabrus_lubbocki	1	2	1
Plagiotremus_ewaensis	1	1	1
Plagiotremus_flavus	1	1	1
Plagiotremus_tapeinosoma	1	1	1
Plagiotremus_rhinorhynchos	1	1	1
Plagiotremus_azaleus	1	1	1
Plagiotremus_laudandus	1	1	1
Plagiotremus_iosodon	1	1	1
Plagiotremus_goslinei	1	1	1
Plagiotremus_townsendi	1	1	1
Plagiotremus_phenax	1	1	1
Plagiotremus_spilistius	1	1	1
Hoplocharax_goethei	1	2	1
Heteroconger_chapmani	0	0	1
Heteroconger_canabus	0	0	1
Heteroconger_longissimus	0	0	1
Heteroconger_luteolus	0	0	1
Heteroconger_tricia	0	0	1
Heteroconger_balteatus	0	0	1
Heteroconger_camelopardalis	0	0	1
Heteroconger_taylori	0	0	1
Heteroconger_digueti	0	0	1
Heteroconger_polyzona	0	0	1
Heteroconger_cobra	0	0	1
Heteroconger_enigmaticus	0	0	1
Heteroconger_obscurus	0	0	1
Heteroconger_mercyae	0	0	1
Heteroconger_congroides	0	0	1
Heteroconger_tomberua	0	0	1
Heteroconger_klausewitzi	0	0	1
Heteroconger_pellegrini	0	0	1
Heteroconger_perissodon	0	0	1
Heteroconger_lentiginosus	0	0	1
Heteroconger_hassi	0	0	1
Couesius_plumbeus	1	2	1
Pseudochromis_cometes	1	1	1
Pseudochromis_andamanensis	1	1	1
Pseudochromis_moorei	1	1	1
Pseudochromis_tonozukai	1	1	1
Pseudochromis_pesi	1	1	1
Pseudochromis_persicus	1	1	1
Pseudochromis_melas	1	1	1
Pseudochromis_quinquedentatus	1	1	1
Pseudochromis_striatus	1	1	1
Pseudochromis_melanurus	1	1	1
Pseudochromis_caudalis	1	1	1
Pseudochromis_bitaeniatus	1	1	1
Pseudochromis_alticaudex	1	1	1
Pseudochromis_marshallensis	1	1	1
Pseudochromis_viridis	1	1	1
Pseudochromis_kolythrus	1	1	1
Pseudochromis_matahari	1	1	1
Pseudochromis_wilsoni	1	1	1
Pseudochromis_dilectus	1	1	1
Pseudochromis_ransonneti	1	1	1
Pseudochromis_jamesi	1	1	1
Pseudochromis_mooii	1	1	1
Pseudochromis_magnificus	1	1	1
Pseudochromis_flavopunctatus	1	1	1
Pseudochromis_jace	1	1	1
Pseudochromis_nigrovittatus	1	1	1
Pseudochromis_coccinicauda	1	1	1
Pseudochromis_lugubris	1	1	1
Pseudochromis_fowleri	1	1	1
Pseudochromis_aldabraensis	1	1	1
Pseudochromis_dutoiti	1	1	1
Pseudochromis_linda	1	1	1
Pseudochromis_tapeinosoma	1	1	1
Pseudochromis_elongatus	1	1	1
Pseudochromis_leucorhynchus	1	1	1
Pseudochromis_sankeyi	1	1	1
Pseudochromis_punctatus	1	1	1
Pseudochromis_luteus	1	1	1
Pseudochromis_howsoni	1	1	1
Pseudochromis_perspicillatus	1	1	1
Pseudochromis_omanensis	1	1	1
Pseudochromis_natalensis	1	1	1
Pseudochromis_fridmani	1	1	1
Pseudochromis_fuscus	1	1	1
Pseudochromis_kristinae	1	1	1
Pseudochromis_madagascariensis	1	1	1
Pseudochromis_tauberae	1	1	1
Pseudochromis_olivaceus	1	1	1
Pseudochromis_flavivertex	1	1	1
Pseudochromis_cyanotaenia	1	1	1
Pseudochromis_litus	1	1	1
Pseudochromis_reticulatus	1	1	1
Pseudochromis_dixurus	1	1	1
Pseudochromis_pylei	1	1	1
Pseudochromis_flammicauda	1	1	1
Pseudochromis_springeri	1	1	1
Pseudochromis_colei	1	1	1
Pseudochromis_aurulentus	1	1	1
Pseudochromis_steenei	1	1	1
Pseudochromis_aureolineatus	1	1	1
Pseudochromis_pictus	1	1	1
Lythrurus_fasciolaris	1	2	1
Lythrurus_alegnotus	1	2	1
Lythrurus_matutinus	1	2	1
Lythrurus_atrapiculus	1	2	1
Lythrurus_lirus	1	2	1
Eurypleuron_owasianum	1	1	1
Anisochromis_kenyae	1	1	1
Anisochromis_mascarenensis	1	1	1
Anisochromis_straussi	1	1	1
Halimuraena_shakai	1	1	1
Halimuraena_hexagonata	1	1	1
Halimuraena_lepopareia	1	1	1
Pataecus_fronto	1	1	1
Rusichthys_explicitus	1	1	1
Rusichthys_plesiomorphus	1	1	1
Kronichthys_sp._(Schaefer_1987)	1	2	1
Kronichthys_sp._2_(Armbruster_2004)	1	2	1
Kronichthys_lacerta	1	2	1
Kronichthys_subteres	1	2	1
Kronichthys_sp._1_(Armbruster_2004)	1	2	1
Alabes_occidentalis	0	0	1
Alabes_springeri	0	0	1
Alabes_bathys	0	0	1
Alabes_obtusirostris	0	0	1
Alabes_gibbosa	0	0	1
Alabes_scotti	0	0	1
Alabes_elongata	0	0	1
Lepturacanthus_pantului	1	2	1
Lepturacanthus_savala	1	2	1
Lepturacanthus_roelandti	1	2	1
Halimuraenoides_isostigma	1	1	1
Bathymyrus_echinorhynchus	1	1	1
Bathymyrus_simus	1	1	1
Bathymyrus_smithi	1	1	1
Crenichthys_baileyi	1	1	1
Crenichthys_nevadae	1	1	1
Rhynchocypris_oxycephala	1	2	1
Rhynchocypris_czekanowskii	1	2	1
Rhynchocypris_lagowskii	1	2	1
Rhynchocypris_percnurus	1	2	1
Rhynchocypris_poljakowi	1	2	1
Rhynchocypris_oxycephalus	1	2	1
Rhynchocypris_dementjevi	1	2	1
Trematomus_newnesi	1	2	1
Chlidichthys_pembae	1	1	1
Chlidichthys_cacatuoides	1	1	1
Chlidichthys_clibanarius	1	1	1
Chlidichthys_foudioides	1	1	1
Chlidichthys_abruptus	1	1	1
Chlidichthys_randalli	1	1	1
Chlidichthys_inornatus	1	1	1
Chlidichthys_smithae	1	1	1
Chlidichthys_bibulus	1	1	1
Chlidichthys_johnvoelckeri	1	1	1
Chlidichthys_rubiceps	1	1	1
Chlidichthys_chagosensis	1	1	1
Chlidichthys_auratus	1	1	1
Haliophis_diademus	1	1	1
Haliophis_guttatus	1	1	1
Haliophis_aethiopus	1	1	1
Carapus_dubius	1	1	1
Carapus_acus	1	1	1
Carapus_sluiteri	1	1	1
Carapus_smithvillensis	1	1	1
Carapus_bermudensis	1	1	1
Carapus_mourlani	1	1	1
Neopataecus_waterhousii	1	1	1
Ariosoma_marginatum	1	1	1
Ariosoma_multivertebratum	1	1	1
Ariosoma_selenops	1	1	1
Ariosoma_anagoides	1	1	1
Ariosoma_opistophthalmum	1	1	1
Ariosoma_howensis	1	1	1
Ariosoma_megalops	1	1	1
Ariosoma_ophidiophthalmus	1	1	1
Ariosoma_bauchotae	1	1	1
Ariosoma_coquettei	1	1	1
Ariosoma_anale	1	1	1
Ariosoma_gnanadossi	1	1	1
Ariosoma_meeki	1	1	1
Ariosoma_shiroanago	1	1	1
Ariosoma_major	1	1	1
Ariosoma_scheelei	1	1	1
Ariosoma_prorigerum	1	1	1
Ariosoma_obud	1	1	1
Ariosoma_sereti	1	1	1
Ariosoma_sanzoi	1	1	1
Ariosoma_mellissii	1	1	1
Ophisoma_prorigerum	1	1	1
Ariosoma_sokotranum	1	1	1
Ariosoma_gilberti	1	1	1
Ariosoma_nigrimanum	1	1	1
Ariosoma_fasciatum	1	1	1
Ariosoma_sazonovi	1	1	1
Ariosoma_mauritianum	1	1	1
Ariosoma_balearicum	1	1	1
Ariosoma_anago	1	1	1
Tautogolabrus_adspersus	1	2	1
Labrus_bergylta	1	2	1
Labrus_cyaedus	1	2	1
Labrus_merula	1	2	1
Labrus_viridis	1	2	1
Labrus_mixtus	1	2	1
Cypho_zaps	1	1	1
Cypho_purpurascens	1	1	1
Pagothenia_phocae	1	2	1
Pagothenia_brachysoma	1	2	1
Dionda_argentosa	1	2	1
Dionda_nigrotaeniata	1	2	1
Dionda_melanops	1	2	1
Dionda_serena	1	2	1
Dionda_diaboli	1	2	1
Dionda_episcopa	1	2	1
Assiculoides_desmonotus	1	1	1
Cyprinella_proserpina	1	2	1
Cyprinella_leedsi	1	2	1
Cyprinella_lepida	1	2	1
Cyprinella_stigmatura	1	2	1
Cyprinella_eurystoma	1	2	1
Cyprinella_callisema	1	2	1
Cyprinella_analostana	1	2	1
Cyprinella_bocagrande	1	2	1
Cyprinella_gibbsi	1	2	1
Cyprinella_rutila	1	2	1
Cyprinella_garmani	1	2	1
Cyprinella_alvarezdelvillari	1	2	1
Cyprinella_xanthicara	1	2	1
Cyprinella_panarcys	1	2	1
Wertheimeria_maculata	1	2	1
Indonotothenia_cyanobrancha	1	2	1
Pteragogus_cryptus	1	2	1
Pteragogus_enneacanthus	1	2	1
Pteragogus_flagellifer	1	2	1
Pteragogus_aurigarius	1	2	1
Pteragogus_taeniops	1	2	1
Pteragogus_pelycus	1	2	1
Pteragogus_guttatus	1	2	1
Encheliophis_chardewalli	0	0	1
Encheliophis_boraborensis	0	0	1
Encheliophis_homei	0	0	1
Encheliophis_dubius	0	0	1
Encheliophis_vermicularis	0	0	1
Encheliophis_gracilis	0	0	1
Encheliophis_vermiops	0	0	1
Encheliophis_sagamianus	0	0	1
Echiodon_coheni	1	1	1
Echiodon_dawsoni	1	1	1
Echiodon_exsilium	1	1	1
Echiodon_anchiperus	1	1	1
Echiodon_dentatus	1	1	1
Echiodon_neotes	1	1	1
Echiodon_pukaki	1	1	1
Echiodon_pegasus	1	1	1
Echiodon_cryomargarites	1	1	1
Echiodon_atopus	1	1	1
Echiodon_rendahli	1	1	1
Echiodon_drummondii	1	1	1
Nototheniops_tchizh	1	2	1
Nototheniops_loesha	1	2	1
Nototheniops_larseni	1	2	1
Ogilbyina_novaehollandiae	1	1	1
Ogilbyina_queenslandiae	1	1	1
Ogilbyina_salvati	1	1	1
Metavelifer_multiradiatus	1	2	1
Paranotothenia_magellanica	1	2	1
Paranotothenia_dewitti	1	2	1
Paranotothenia_angustata	1	2	1
Paranotothenia_trigramma	1	2	1
Pseudocheilinus_citrinus	1	2	1
Pseudocheilinus_dispilus	1	2	1
Pseudocheilinus_tetrataenia	1	2	1
Pseudocheilinus_octotaenia	1	2	1
Pseudocheilinus_evanidus	1	2	1
Pseudocheilinus_ocellatus	1	2	1
Pseudocheilinus_hexataenia	1	2	1
Empetrichthys_merriami	1	1	1
Empetrichthys_latos	1	1	1
Chlopsis_dentatus	0	0	1
Chlopsis_bicollaris	0	0	1
Chlopsis_longidens	0	0	1
Chlopsis_kazuko	0	0	1
Chlopsis_slusserorum	0	0	1
Chlopsis_apterus	0	0	1
Chlopsis_bidentatus	0	0	1
Chlopsis_olokun	0	0	1
Chlopsis_bicolor	0	0	1
Chiloconger_philippinensis	1	1	1
Chiloconger_dentatus	1	1	1
Halidesmus_thomaseni	1	1	1
Halidesmus_socotraensis	1	1	1
Halidesmus_coccus	1	1	1
Halidesmus_polytretus	1	1	1
Halidesmus_waltairiensis	1	1	1
Halidesmus_scapularis	1	1	1
Gobionotothen_barsukovi	1	2	1
Gobionotothen_acuta	1	2	1
Gobionotothen_marionensis	1	2	1
Gobionotothen_angustifrons	1	2	1
Lubbockichthys_myersi	1	1	1
Lubbockichthys_multisquamatus	1	1	1
Lubbockichthys_tanakai	1	1	1
Parabathymyrus_brachyrhynchus	1	1	1
Parabathymyrus_karrerae	1	1	1
Parabathymyrus_fijiensis	1	1	1
Parabathymyrus_macrophthalmus	1	1	1
Parabathymyrus_oregoni	1	1	1
Psettodes_belcheri	1	2	1
Psettodes_bennettii	1	2	1
Psettodes_erumei	1	2	1
Gila_minacae	1	2	1
Gila_boraxobius	1	2	1
Gila_purpurea	1	2	1
Gila_pulchra	1	2	1
Gila_intermedia	1	2	1
Gila_alvordensis	1	2	1
Gila_bicolor	1	2	1
Gila_seminuda	1	2	1
Gila_coerulea	1	2	1
Gila_cypha	1	2	1
Gila_elegans	1	2	1
Gila_nigra	1	2	1
Gila_conspersa	1	2	1
Gila_eremica	1	2	1
Gila_modesta	1	2	1
Gila_brevicauda	1	2	1
Gila_pandora	1	2	1
Gila_robusta	1	2	1
Gila_orcuttii	1	2	1
Gila_ditaenia	1	2	1
Gila_nigrescens	1	2	1
Schuettea_woodwardi	1	1	1
Schuettea_scalaripinnis	1	1	1
Labracinus_atrofasciatus	1	1	1
Labracinus_cyclophthalmus	1	1	1
Labracinus_lineatus	1	1	1
Gordichthys_conquensis	1	2	1
Rhinomuraena_quaesita	0	0	1
Echidna_leucotaenia	0	0	1
Strophidon_sathete	0	0	1
Enchelynassa_canina	0	0	1
Echidna_nebulosa	0	0	1
Echidna_catenata	0	0	1
Gymnothorax_sokotrensis	0	0	1
Gymnothorax_conspersus	0	0	1
Gymnothorax_eurygnathos	0	0	1
Gymnothorax_tile	0	0	1
Gymnothorax_intesi	0	0	1
Gymnothorax_austrinus	0	0	1
Gymnothorax_ryukyuensis	0	0	1
Gymnothorax_nubilus	0	0	1
Gymnothorax_herrei	0	0	1
Gymnothorax_monochrous	0	0	1
Uropterygius_inornatus	0	0	1
Gymnothorax_castaneus	0	0	1
Enchelycore_ramosa	0	0	1
Enchelycore_lichenosa	0	0	1
Gymnothorax_margaritophorus	0	0	1
Gymnothorax_melatremus	0	0	1
Uropterygius_makatei	0	0	1
Gymnothorax_funebris	0	0	1
Gymnothorax_kidako	0	0	1
Gymnothorax_mordax	0	0	1
Enchelycore_bikiniensis	0	0	1
Enchelycore_nycturanus	0	0	1
Gymnothorax_gracilicauda	0	0	1
Gymnothorax_griseus	0	0	1
Gymnothorax_minor	0	0	1
Gymnothorax_ocellatus	0	0	1
Gymnothorax_albimarginatus	0	0	1
Gymnothorax_buroensis	0	0	1
Gymnothorax_fuscomaculatus	0	0	1
Echidna_delicatula	0	0	1
Uropterygius_polystictus	0	0	1
Muraena_pavonina	0	0	1
Muraena_clepsydra	0	0	1
Muraena_retifera	0	0	1
Gymnothorax_argus	0	0	1
Gymnothorax_neglectus	0	0	1
Gymnothorax_pindae	0	0	1
Gymnothorax_prismodon	0	0	1
Enchelycore_kamara	0	0	1
Enchelycore_schismatorhynchus	0	0	1
Enchelycore_tamarae	0	0	1
Enchelycore_octaviana	0	0	1
Gymnothorax_ruepellii	0	0	1
Gymnothorax_bathyphilus	0	0	1
Gymnothorax_equatorialis	0	0	1
Gymnothorax_obesus	0	0	1
Gymnothorax_elegans	0	0	1
Gymnothorax_thyrsoideus	0	0	1
Scuticaria_okinawae	0	0	1
Scuticaria_tigrina	0	0	1
Anarchias_seychellensis	0	0	1
Uropterygius_concolor	0	0	1
Gymnothorax_nudivomer	0	0	1
Gymnothorax_australicola	0	0	1
Gymnothorax_polygonius	0	0	1
Gymnothorax_saxicola	0	0	1
Gymnothorax_robinsi	0	0	1
Gymnothorax_richardsonii	0	0	1
Gymnothorax_unicolor	0	0	1
Gymnothorax_isingteena	0	0	1
Gymnothorax_prasinus	0	0	1
Gymnothorax_polyuranodon	0	0	1
Gymnothorax_flavimarginatus	0	0	1
Gymnothorax_pictus	0	0	1
Gymnothorax_phalarus	0	0	1
Gymnothorax_hubbsi	0	0	1
Gymnothorax_atolli	0	0	1
Gymnothorax_verrilli	0	0	1
Gymnothorax_flavoculus	0	0	1
Gymnothorax_serratidens	0	0	1
Gymnothorax_dovii	0	0	1
Gymnothorax_porphyreus	0	0	1
Gymnothorax_nigromarginatus	0	0	1
Gymnothorax_prionodon	0	0	1
Echidna_polyzona	0	0	1
Echidna_xanthospilos	0	0	1
Echidna_rhodochilus	0	0	1
Gymnothorax_steindachneri	0	0	1
Gymnothorax_chilospilus	0	0	1
Gymnothorax_zonipectis	0	0	1
Gymnothorax_eurostus	0	0	1
Gymnothorax_maderensis	0	0	1
Gymnothorax_pseudothyrsoideus	0	0	1
Gymnothorax_berndti	0	0	1
Gymnothorax_afer	0	0	1
Gymnothorax_fimbriatus	0	0	1
Gymnothorax_favagineus	0	0	1
Gymnothorax_punctatus	0	0	1
Gymnothorax_pikei	0	0	1
Gymnothorax_annulatus	0	0	1
Gymnothorax_kikako	0	0	1
Gymnothorax_reevesii	0	0	1
Gymnothorax_meleagris	0	0	1
Gymnothorax_kolpos	0	0	1
Gymnothorax_breedeni	0	0	1
Echidna_amblyodon	0	0	1
Gymnothorax_polyspondylus	0	0	1
Gymnothorax_walvisensis	0	0	1
Gymnothorax_mccoskeri	0	0	1
Gymnothorax_niphostigmus	0	0	1
Gymnothorax_enigmaticus	0	0	1
Gymnothorax_panamensis	0	0	1
